time,magX,magY,magZ,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,temperature,pressure,altitude,accMag,qw,qx,qy,qz,initialAltAchieved,landingDetected
107.19, 0.09, 0.20, 0.48, 0.08, -1.02, -9.95, -0.01, -0.00, -0.02, 32.00, 100.11, 101.74, 10.01, -0.04, 0.03, 0.56, -0.83, 1, 0
107.21, 0.09, 0.20, 0.48, 0.08, -1.02, -9.95, -0.01, -0.00, -0.02, 32.00, 100.11, 101.74, 10.01, -0.04, 0.03, 0.56, -0.83, 1, 0
107.23, 0.09, 0.21, 0.47, 0.08, -0.98, -9.92, -0.01, -0.00, -0.02, 32.00, 100.11, 101.74, 9.97, -0.04, 0.03, 0.56, -0.83, 1, 0
107.25, 0.09, 0.21, 0.47, 0.08, -0.98, -9.92, -0.01, -0.00, -0.02, 32.00, 100.11, 101.74, 9.97, -0.04, 0.03, 0.56, -0.83, 1, 0
107.27, 0.09, 0.20, 0.47, 0.08, -1.00, -9.95, 0.00, -0.00, -0.02, 32.00, 100.11, 101.74, 10.00, -0.04, 0.03, 0.56, -0.83, 1, 0
107.29, 0.09, 0.20, 0.47, 0.08, -1.00, -9.95, 0.00, -0.00, -0.02, 32.00, 100.11, 101.74, 10.00, -0.04, 0.03, 0.56, -0.83, 1, 0
107.31, 0.09, 0.21, 0.47, 0.05, -1.03, -9.93, 0.01, -0.00, -0.02, 32.00, 100.11, 101.74, 9.99, -0.04, 0.03, 0.56, -0.83, 1, 0
107.33, 0.09, 0.21, 0.47, 0.05, -1.03, -9.93, 0.01, -0.00, -0.02, 32.00, 100.11, 101.74, 9.99, -0.04, 0.03, 0.56, -0.83, 1, 0
107.35, 0.09, 0.20, 0.48, 0.05, -1.02, -9.91, 0.01, -0.00, -0.02, 32.00, 100.11, 101.74, 9.97, -0.04, 0.03, 0.56, -0.83, 1, 0
107.37, 0.09, 0.20, 0.48, 0.05, -1.02, -9.91, 0.01, -0.00, -0.02, 32.00, 100.11, 101.74, 9.97, -0.04, 0.03, 0.56, -0.83, 1, 0
107.39, 0.09, 0.20, 0.47, 0.09, -1.04, -9.91, 0.01, -0.00, -0.02, 32.00, 100.11, 101.74, 9.97, -0.04, 0.03, 0.56, -0.83, 1, 0
107.41, 0.09, 0.20, 0.47, 0.09, -1.04, -9.91, 0.01, -0.00, -0.02, 32.00, 100.11, 101.74, 9.97, -0.04, 0.03, 0.56, -0.83, 1, 0
107.43, 0.10, 0.20, 0.47, 0.08, -1.05, -9.93, 0.01, -0.00, -0.02, 32.00, 100.11, 101.74, 9.98, -0.04, 0.03, 0.56, -0.83, 1, 0
107.45, 0.10, 0.20, 0.47, 0.08, -1.05, -9.93, 0.01, -0.00, -0.02, 32.00, 100.11, 101.74, 9.98, -0.04, 0.03, 0.56, -0.83, 1, 0
107.47, 0.09, 0.21, 0.47, 0.08, -1.05, -9.97, 0.01, -0.00, -0.02, 32.00, 100.12, 100.73, 10.02, -0.04, 0.03, 0.56, -0.83, 1, 0
107.49, 0.09, 0.21, 0.47, 0.08, -1.05, -9.97, 0.01, -0.00, -0.02, 32.00, 100.12, 100.73, 10.02, -0.04, 0.03, 0.56, -0.83, 1, 0
107.51, 0.09, 0.19, 0.47, 0.09, -1.05, -9.96, 0.01, -0.00, -0.02, 32.00, 100.12, 100.73, 10.01, -0.05, 0.03, 0.56, -0.83, 1, 0
107.53, 0.09, 0.19, 0.47, 0.09, -1.05, -9.96, 0.01, -0.00, -0.02, 32.00, 100.12, 100.73, 10.01, -0.05, 0.03, 0.56, -0.83, 1, 0
107.55, 0.09, 0.21, 0.47, 0.07, -1.03, -9.94, 0.01, -0.00, -0.02, 32.00, 100.11, 101.74, 9.99, -0.05, 0.03, 0.56, -0.83, 1, 0
107.57, 0.09, 0.21, 0.47, 0.07, -1.03, -9.94, 0.01, -0.00, -0.02, 32.00, 100.11, 101.74, 9.99, -0.05, 0.03, 0.56, -0.83, 1, 0
107.59, 0.09, 0.21, 0.48, 0.09, -1.06, -9.93, 0.02, -0.00, -0.02, 32.00, 100.12, 100.73, 9.99, -0.05, 0.03, 0.56, -0.83, 1, 0
107.61, 0.09, 0.21, 0.48, 0.09, -1.06, -9.93, 0.02, -0.00, -0.02, 32.00, 100.12, 100.73, 9.99, -0.05, 0.03, 0.56, -0.83, 1, 0
107.63, 0.09, 0.20, 0.47, 0.08, -1.07, -9.90, 0.02, -0.00, -0.02, 32.00, 100.12, 100.73, 9.96, -0.05, 0.03, 0.56, -0.83, 1, 0
107.65, 0.09, 0.20, 0.47, 0.08, -1.07, -9.90, 0.02, -0.00, -0.02, 32.00, 100.12, 100.73, 9.96, -0.05, 0.03, 0.56, -0.83, 1, 0
107.67, 0.09, 0.20, 0.48, 0.05, -1.07, -9.92, 0.02, -0.00, -0.02, 32.00, 100.11, 101.74, 9.98, -0.05, 0.03, 0.56, -0.83, 1, 0
107.69, 0.09, 0.20, 0.48, 0.05, -1.07, -9.92, 0.02, -0.00, -0.02, 32.00, 100.11, 101.74, 9.98, -0.05, 0.03, 0.56, -0.83, 1, 0
107.71, 0.08, 0.20, 0.47, 0.09, -1.06, -9.91, 0.02, -0.00, -0.02, 32.00, 100.11, 101.74, 9.97, -0.05, 0.03, 0.56, -0.83, 1, 0
107.73, 0.08, 0.20, 0.47, 0.09, -1.06, -9.91, 0.02, -0.00, -0.02, 32.00, 100.11, 101.74, 9.97, -0.05, 0.03, 0.56, -0.83, 1, 0
107.75, 0.09, 0.20, 0.47, 0.06, -1.10, -9.94, 0.02, -0.00, -0.02, 32.00, 100.11, 101.74, 10.01, -0.05, 0.03, 0.56, -0.83, 1, 0
107.77, 0.09, 0.20, 0.47, 0.06, -1.10, -9.94, 0.02, -0.00, -0.02, 32.00, 100.11, 101.74, 10.01, -0.05, 0.03, 0.56, -0.83, 1, 0
107.79, 0.09, 0.20, 0.47, 0.08, -1.09, -9.91, 0.02, 0.00, -0.02, 32.00, 100.11, 101.74, 9.97, -0.05, 0.03, 0.56, -0.83, 1, 0
107.81, 0.09, 0.20, 0.47, 0.08, -1.09, -9.91, 0.02, 0.00, -0.02, 32.00, 100.11, 101.74, 9.97, -0.05, 0.03, 0.56, -0.83, 1, 0
107.83, 0.09, 0.19, 0.47, 0.06, -1.08, -9.94, 0.02, -0.00, -0.02, 32.00, 100.12, 100.73, 10.00, -0.05, 0.03, 0.56, -0.83, 1, 0
107.85, 0.09, 0.19, 0.47, 0.06, -1.08, -9.94, 0.02, -0.00, -0.02, 32.00, 100.12, 100.73, 10.00, -0.05, 0.03, 0.56, -0.83, 1, 0
107.87, 0.09, 0.20, 0.47, 0.07, -1.08, -9.93, 0.02, 0.00, -0.02, 32.00, 100.12, 100.73, 9.99, -0.05, 0.03, 0.56, -0.83, 1, 0
107.89, 0.09, 0.20, 0.47, 0.07, -1.08, -9.93, 0.02, 0.00, -0.02, 32.00, 100.12, 100.73, 9.99, -0.05, 0.03, 0.56, -0.83, 1, 0
107.91, 0.09, 0.20, 0.47, 0.06, -1.06, -9.94, 0.02, 0.00, -0.02, 32.00, 100.12, 100.73, 10.00, -0.05, 0.03, 0.56, -0.83, 1, 0
107.93, 0.09, 0.20, 0.47, 0.06, -1.06, -9.94, 0.02, 0.00, -0.02, 32.00, 100.12, 100.73, 10.00, -0.05, 0.03, 0.56, -0.83, 1, 0
107.95, 0.09, 0.20, 0.47, 0.06, -1.10, -9.94, 0.02, 0.00, -0.02, 32.00, 100.11, 101.74, 10.00, -0.05, 0.03, 0.56, -0.83, 1, 0
107.97, 0.09, 0.20, 0.47, 0.06, -1.10, -9.94, 0.02, 0.00, -0.02, 32.00, 100.11, 101.74, 10.00, -0.05, 0.03, 0.56, -0.83, 1, 0
107.99, 0.09, 0.21, 0.47, 0.08, -1.14, -9.92, 0.02, 0.00, -0.02, 32.00, 100.12, 100.73, 9.99, -0.05, 0.03, 0.56, -0.83, 1, 0
108.01, 0.09, 0.21, 0.47, 0.08, -1.14, -9.92, 0.02, 0.00, -0.02, 32.00, 100.12, 100.73, 9.99, -0.05, 0.03, 0.56, -0.83, 1, 0
108.03, 0.09, 0.20, 0.47, 0.08, -1.11, -9.94, 0.01, 0.00, -0.02, 32.00, 100.12, 100.73, 10.01, -0.05, 0.03, 0.56, -0.83, 1, 0
108.05, 0.09, 0.20, 0.47, 0.08, -1.11, -9.94, 0.01, 0.00, -0.02, 32.00, 100.12, 100.73, 10.01, -0.05, 0.03, 0.56, -0.83, 1, 0
108.07, 0.09, 0.20, 0.47, 0.08, -1.14, -9.91, 0.01, 0.00, -0.02, 32.00, 100.11, 101.74, 9.97, -0.05, 0.03, 0.56, -0.83, 1, 0
108.09, 0.09, 0.20, 0.47, 0.08, -1.14, -9.91, 0.01, 0.00, -0.02, 32.00, 100.11, 101.74, 9.97, -0.05, 0.03, 0.56, -0.83, 1, 0
108.11, 0.09, 0.20, 0.47, 0.09, -1.13, -9.95, 0.01, 0.00, -0.02, 32.00, 100.11, 101.74, 10.01, -0.05, 0.03, 0.56, -0.83, 1, 0
108.13, 0.09, 0.20, 0.47, 0.09, -1.13, -9.95, 0.01, 0.00, -0.02, 32.00, 100.11, 101.74, 10.01, -0.05, 0.03, 0.56, -0.83, 1, 0
108.15, 0.09, 0.21, 0.47, 0.08, -1.12, -9.89, 0.01, 0.00, -0.02, 32.00, 100.11, 101.32, 9.95, -0.05, 0.03, 0.56, -0.83, 1, 0
108.17, 0.09, 0.21, 0.47, 0.08, -1.12, -9.89, 0.01, 0.00, -0.02, 32.00, 100.11, 101.32, 9.95, -0.05, 0.03, 0.56, -0.83, 1, 0
108.19, 0.09, 0.20, 0.47, 0.06, -1.13, -9.93, 0.02, 0.00, -0.02, 32.00, 100.12, 100.73, 9.99, -0.05, 0.03, 0.56, -0.83, 1, 0
108.21, 0.09, 0.20, 0.47, 0.06, -1.13, -9.93, 0.02, 0.00, -0.02, 32.00, 100.12, 100.73, 9.99, -0.05, 0.03, 0.56, -0.83, 1, 0
108.23, 0.09, 0.20, 0.47, 0.08, -1.15, -9.90, 0.02, -0.00, -0.02, 32.00, 100.11, 101.32, 9.97, -0.05, 0.03, 0.56, -0.83, 1, 0
108.25, 0.09, 0.20, 0.47, 0.08, -1.15, -9.90, 0.02, -0.00, -0.02, 32.00, 100.11, 101.32, 9.97, -0.05, 0.03, 0.56, -0.83, 1, 0
108.27, 0.09, 0.20, 0.47, 0.07, -1.16, -9.91, 0.01, 0.00, -0.02, 32.00, 100.11, 101.74, 9.98, -0.05, 0.03, 0.56, -0.83, 1, 0
108.29, 0.09, 0.20, 0.47, 0.07, -1.16, -9.91, 0.01, 0.00, -0.02, 32.00, 100.11, 101.74, 9.98, -0.05, 0.03, 0.56, -0.83, 1, 0
108.31, 0.08, 0.21, 0.47, 0.09, -1.14, -9.90, 0.01, 0.00, -0.02, 32.00, 100.12, 100.73, 9.96, -0.05, 0.03, 0.56, -0.83, 1, 0
108.33, 0.08, 0.21, 0.47, 0.09, -1.14, -9.90, 0.01, 0.00, -0.02, 32.00, 100.12, 100.73, 9.96, -0.05, 0.03, 0.56, -0.83, 1, 0
108.35, 0.09, 0.20, 0.47, 0.09, -1.17, -9.92, 0.01, 0.00, -0.02, 32.00, 100.12, 100.73, 9.99, -0.05, 0.03, 0.56, -0.83, 1, 0
108.37, 0.09, 0.20, 0.47, 0.09, -1.17, -9.92, 0.01, 0.00, -0.02, 32.00, 100.12, 100.73, 9.99, -0.05, 0.03, 0.56, -0.83, 1, 0
108.39, 0.09, 0.21, 0.47, 0.09, -1.15, -9.90, 0.01, 0.00, -0.02, 32.00, 100.12, 100.39, 9.96, -0.05, 0.03, 0.56, -0.83, 1, 0
108.41, 0.09, 0.21, 0.47, 0.09, -1.15, -9.90, 0.01, 0.00, -0.02, 32.00, 100.12, 100.39, 9.96, -0.05, 0.03, 0.56, -0.83, 1, 0
108.43, 0.09, 0.20, 0.47, 0.05, -1.15, -9.92, 0.01, -0.00, -0.02, 32.00, 100.12, 100.73, 9.98, -0.05, 0.03, 0.56, -0.83, 1, 0
108.45, 0.09, 0.20, 0.47, 0.05, -1.15, -9.92, 0.01, -0.00, -0.02, 32.00, 100.12, 100.73, 9.98, -0.05, 0.03, 0.56, -0.83, 1, 0
108.47, 0.09, 0.21, 0.47, 0.10, -1.15, -9.90, 0.01, 0.00, -0.02, 32.00, 100.11, 101.32, 9.96, -0.05, 0.03, 0.56, -0.83, 1, 0
108.49, 0.09, 0.21, 0.47, 0.10, -1.15, -9.90, 0.01, 0.00, -0.02, 32.00, 100.11, 101.32, 9.96, -0.05, 0.03, 0.56, -0.83, 1, 0
108.51, 0.09, 0.20, 0.47, 0.11, -1.18, -9.92, 0.02, 0.00, -0.02, 32.00, 100.12, 100.39, 9.99, -0.05, 0.03, 0.56, -0.83, 1, 0
108.53, 0.09, 0.20, 0.47, 0.11, -1.18, -9.92, 0.02, 0.00, -0.02, 32.00, 100.12, 100.39, 9.99, -0.05, 0.03, 0.56, -0.83, 1, 0
108.56, 0.09, 0.20, 0.47, 0.07, -1.18, -9.91, 0.02, 0.00, -0.02, 32.00, 100.11, 101.74, 9.99, -0.05, 0.03, 0.56, -0.83, 1, 0
108.65, 0.09, 0.20, 0.47, 0.07, -1.18, -9.91, 0.02, 0.00, -0.02, 32.00, 100.11, 101.74, 9.99, -0.05, 0.03, 0.56, -0.83, 1, 0
108.74, 0.09, 0.20, 0.47, 0.07, -1.18, -9.91, 0.02, 0.00, -0.02, 32.00, 100.11, 101.74, 9.99, -0.05, 0.03, 0.56, -0.83, 1, 0
108.83, 0.09, 0.21, 0.47, 0.08, -1.19, -9.90, 0.00, 9.00, -0.05, 0.03, 0.56, 101.74, 9.97, -0.05, 0.03, 0.56, -0.83, 1, 0
108.85, 0.09, 0.21, 0.47, 0.08, -1.19, -9.90, 0.00, 9.00, -0.05, 0.03, 0.56, 101.74, 9.97, -0.05, 0.03, 0.56, -0.83, 1, 0
108.87, 0.09, 0.21, 0.47, 0.10, -1.22, -9.91, 0.00, 9.00, -0.05, 0.03, 0.56, 101.74, 9.99, -0.05, 0.03, 0.56, -0.83, 1, 0
108.89, 0.09, 0.21, 0.47, 0.10, -1.22, -9.91, 0.00, 9.00, -0.05, 0.03, 0.56, 101.74, 9.99, -0.05, 0.03, 0.56, -0.83, 1, 0
108.91, 0.09, 0.20, 0.47, 0.09, -1.21, -9.91, 0.00, 0.00, -0.02, 32.00, 100.11, 101.74, 9.98, -0.05, 0.03, 0.56, -0.83, 1, 0
108.93, 0.09, 0.20, 0.47, 0.09, -1.21, -9.91, 0.00, 0.00, -0.02, 32.00, 100.11, 101.74, 9.98, -0.05, 0.03, 0.56, -0.83, 1, 0
108.95, 0.10, 0.21, 0.47, 0.11, -1.22, -9.93, 0.00, -0.00, -0.02, 32.00, 100.11, 101.32, 10.00, -0.05, 0.03, 0.56, -0.83, 1, 0
108.97, 0.10, 0.21, 0.47, 0.11, -1.22, -9.93, 0.00, -0.00, -0.02, 32.00, 100.11, 101.32, 10.00, -0.05, 0.03, 0.56, -0.83, 1, 0
108.99, 0.09, 0.21, 0.47, 0.10, -1.22, -9.92, 0.00, -0.00, -0.02, 32.00, 100.11, 101.74, 10.00, -0.05, 0.03, 0.56, -0.83, 1, 0
109.01, 0.09, 0.21, 0.47, 0.10, -1.22, -9.92, 0.00, -0.00, -0.02, 32.00, 100.11, 101.74, 10.00, -0.05, 0.03, 0.56, -0.83, 1, 0
109.03, 0.09, 0.20, 0.47, 0.09, -1.20, -9.90, 0.00, -0.01, -0.02, 32.00, 100.11, 101.74, 9.97, -0.05, 0.03, 0.56, -0.83, 1, 0
109.05, 0.09, 0.20, 0.47, 0.09, -1.20, -9.90, 0.00, -0.01, -0.02, 32.00, 100.11, 101.74, 9.97, -0.05, 0.03, 0.56, -0.83, 1, 0
109.07, 0.09, 0.21, 0.47, 0.08, -1.19, -9.91, 0.01, -0.00, -0.02, 32.00, 100.11, 101.32, 9.98, -0.05, 0.03, 0.56, -0.83, 1, 0
109.09, 0.09, 0.21, 0.47, 0.08, -1.19, -9.91, 0.01, -0.00, -0.02, 32.00, 100.11, 101.32, 9.98, -0.05, 0.03, 0.56, -0.83, 1, 0
109.11, 0.09, 0.21, 0.47, 0.10, -1.22, -9.96, 0.02, -0.00, -0.02, 32.00, 100.11, 101.74, 10.04, -0.05, 0.03, 0.56, -0.83, 1, 0
109.13, 0.09, 0.21, 0.47, 0.10, -1.22, -9.96, 0.02, -0.00, -0.02, 32.00, 100.11, 101.74, 10.04, -0.05, 0.03, 0.56, -0.83, 1, 0
109.15, 0.09, 0.20, 0.47, 0.11, -1.23, -9.91, 0.01, -0.00, -0.02, 32.00, 100.12, 100.73, 9.99, -0.05, 0.03, 0.56, -0.83, 1, 0
109.17, 0.09, 0.20, 0.47, 0.11, -1.23, -9.91, 0.01, -0.00, -0.02, 32.00, 100.12, 100.73, 9.99, -0.05, 0.03, 0.56, -0.83, 1, 0
109.19, 0.09, 0.21, 0.47, 0.08, -1.25, -9.93, 0.01, 0.00, -0.02, 32.00, 100.12, 100.73, 10.01, -0.05, 0.03, 0.56, -0.83, 1, 0
109.21, 0.09, 0.21, 0.47, 0.08, -1.25, -9.93, 0.01, 0.00, -0.02, 32.00, 100.12, 100.73, 10.01, -0.05, 0.03, 0.56, -0.83, 1, 0
109.23, 0.09, 0.20, 0.47, 0.08, -1.22, -9.94, 0.01, 0.00, -0.02, 32.00, 100.11, 101.32, 10.01, -0.05, 0.03, 0.56, -0.83, 1, 0
109.25, 0.09, 0.20, 0.47, 0.08, -1.22, -9.94, 0.01, 0.00, -0.02, 32.00, 100.11, 101.32, 10.01, -0.05, 0.03, 0.56, -0.83, 1, 0
109.27, 0.09, 0.21, 0.47, 0.09, -1.21, -9.93, 0.01, 0.01, -0.02, 32.00, 100.11, 101.74, 10.01, -0.05, 0.03, 0.56, -0.83, 1, 0
109.29, 0.09, 0.21, 0.47, 0.09, -1.21, -9.93, 0.01, 0.01, -0.02, 32.00, 100.11, 101.74, 10.01, -0.05, 0.03, 0.56, -0.83, 1, 0
109.31, 0.09, 0.23, 0.47, 0.07, -1.25, -9.92, 0.01, 0.01, -0.02, 32.00, 100.12, 100.73, 10.00, -0.05, 0.03, 0.56, -0.83, 1, 0
109.33, 0.09, 0.23, 0.47, 0.07, -1.25, -9.92, 0.01, 0.01, -0.02, 32.00, 100.12, 100.73, 10.00, -0.05, 0.03, 0.56, -0.83, 1, 0
109.35, 0.10, 0.21, 0.47, 0.10, -1.24, -9.93, 0.01, 0.01, -0.02, 32.00, 100.11, 101.74, 10.01, -0.05, 0.03, 0.56, -0.83, 1, 0
109.37, 0.10, 0.21, 0.47, 0.10, -1.24, -9.93, 0.01, 0.01, -0.02, 32.00, 100.11, 101.74, 10.01, -0.05, 0.03, 0.56, -0.83, 1, 0
109.39, 0.09, 0.20, 0.47, 0.07, -1.21, -9.91, 0.01, 0.01, -0.02, 32.00, 100.12, 100.73, 9.99, -0.05, 0.03, 0.56, -0.83, 1, 0
109.41, 0.09, 0.20, 0.47, 0.07, -1.21, -9.91, 0.01, 0.01, -0.02, 32.00, 100.12, 100.73, 9.99, -0.05, 0.03, 0.56, -0.83, 1, 0
109.43, 0.09, 0.21, 0.47, 0.12, -1.25, -9.89, 0.01, 0.01, -0.02, 32.00, 100.12, 100.73, 9.97, -0.05, 0.03, 0.56, -0.83, 1, 0
109.45, 0.09, 0.21, 0.47, 0.12, -1.25, -9.89, 0.01, 0.01, -0.02, 32.00, 100.12, 100.73, 9.97, -0.05, 0.03, 0.56, -0.83, 1, 0
109.47, 0.09, 0.20, 0.47, 0.10, -1.23, -9.90, 0.01, 0.01, -0.02, 32.00, 100.11, 101.74, 9.98, -0.05, 0.03, 0.56, -0.83, 1, 0
109.49, 0.09, 0.20, 0.47, 0.10, -1.23, -9.90, 0.01, 0.01, -0.02, 32.00, 100.11, 101.74, 9.98, -0.05, 0.03, 0.56, -0.83, 1, 0
109.51, 0.09, 0.21, 0.47, 0.12, -1.24, -9.93, 0.02, 0.01, -0.02, 32.00, 100.11, 101.74, 10.00, -0.05, 0.03, 0.56, -0.83, 1, 0
109.53, 0.09, 0.21, 0.47, 0.12, -1.24, -9.93, 0.02, 0.01, -0.02, 32.00, 100.11, 101.74, 10.00, -0.05, 0.03, 0.56, -0.83, 1, 0
109.55, 0.08, 0.20, 0.47, 0.12, -1.25, -9.91, 0.02, 0.01, -0.02, 32.00, 100.11, 101.32, 9.99, -0.05, 0.03, 0.56, -0.83, 1, 0
109.57, 0.08, 0.20, 0.47, 0.12, -1.25, -9.91, 0.02, 0.01, -0.02, 32.00, 100.11, 101.32, 9.99, -0.05, 0.03, 0.56, -0.83, 1, 0
109.59, 0.09, 0.21, 0.47, 0.11, -1.24, -9.86, 0.02, 0.01, -0.02, 32.00, 100.12, 100.73, 9.93, -0.06, 0.03, 0.56, -0.83, 1, 0
109.61, 0.09, 0.21, 0.47, 0.11, -1.24, -9.86, 0.02, 0.01, -0.02, 32.00, 100.12, 100.73, 9.93, -0.06, 0.03, 0.56, -0.83, 1, 0
109.63, 0.09, 0.20, 0.47, 0.10, -1.27, -9.92, 0.02, 0.01, -0.02, 32.00, 100.11, 101.32, 10.00, -0.06, 0.03, 0.56, -0.83, 1, 0
109.65, 0.09, 0.20, 0.47, 0.10, -1.27, -9.92, 0.02, 0.01, -0.02, 32.00, 100.11, 101.32, 10.00, -0.06, 0.03, 0.56, -0.83, 1, 0
109.67, 0.09, 0.21, 0.47, 0.11, -1.28, -9.89, 0.01, 0.01, -0.02, 32.00, 100.12, 100.73, 9.97, -0.06, 0.03, 0.56, -0.83, 1, 0
109.69, 0.09, 0.21, 0.47, 0.11, -1.28, -9.89, 0.01, 0.01, -0.02, 32.00, 100.12, 100.73, 9.97, -0.06, 0.03, 0.56, -0.83, 1, 0
109.71, 0.09, 0.21, 0.47, 0.12, -1.28, -9.92, 0.01, 0.01, -0.02, 32.00, 100.11, 101.74, 10.00, -0.06, 0.03, 0.56, -0.83, 1, 0
109.73, 0.09, 0.21, 0.47, 0.12, -1.28, -9.92, 0.01, 0.01, -0.02, 32.00, 100.11, 101.74, 10.00, -0.06, 0.03, 0.56, -0.83, 1, 0
109.75, 0.09, 0.21, 0.46, 0.12, -1.28, -9.89, 0.01, 0.01, -0.02, 32.00, 100.11, 101.32, 9.97, -0.06, 0.03, 0.56, -0.83, 1, 0
109.77, 0.09, 0.21, 0.46, 0.12, -1.28, -9.89, 0.01, 0.01, -0.02, 32.00, 100.11, 101.32, 9.97, -0.06, 0.03, 0.56, -0.83, 1, 0
109.79, 0.09, 0.21, 0.47, 0.13, -1.30, -9.90, 0.01, 0.00, -0.02, 32.00, 100.11, 101.32, 9.98, -0.06, 0.03, 0.56, -0.83, 1, 0
109.81, 0.09, 0.21, 0.47, 0.13, -1.30, -9.90, 0.01, 0.00, -0.02, 32.00, 100.11, 101.32, 9.98, -0.06, 0.03, 0.56, -0.83, 1, 0
109.83, 0.09, 0.21, 0.46, 0.13, -1.29, -9.90, 0.01, 0.00, -0.02, 32.00, 100.11, 101.74, 9.99, -0.06, 0.03, 0.56, -0.83, 1, 0
109.85, 0.09, 0.21, 0.46, 0.13, -1.29, -9.90, 0.01, 0.00, -0.02, 32.00, 100.11, 101.74, 9.99, -0.06, 0.03, 0.56, -0.83, 1, 0
109.87, 0.10, 0.20, 0.47, 0.12, -1.26, -9.91, 0.01, -0.00, -0.02, 32.00, 100.11, 101.32, 9.99, -0.06, 0.03, 0.56, -0.83, 1, 0
109.89, 0.10, 0.20, 0.47, 0.12, -1.26, -9.91, 0.01, -0.00, -0.02, 32.00, 100.11, 101.32, 9.99, -0.06, 0.03, 0.56, -0.83, 1, 0
109.91, 0.09, 0.22, 0.47, 0.14, -1.29, -9.86, 0.01, -0.00, -0.02, 32.00, 100.12, 100.73, 9.95, -0.06, 0.03, 0.56, -0.83, 1, 0
109.93, 0.09, 0.22, 0.47, 0.14, -1.29, -9.86, 0.01, -0.00, -0.02, 32.00, 100.12, 100.73, 9.95, -0.06, 0.03, 0.56, -0.83, 1, 0
109.95, 0.09, 0.21, 0.47, 0.13, -1.30, -9.87, 0.01, -0.00, -0.02, 32.00, 100.12, 100.73, 9.96, -0.06, 0.03, 0.56, -0.83, 1, 0
109.97, 0.09, 0.21, 0.47, 0.13, -1.30, -9.87, 0.01, -0.00, -0.02, 32.00, 100.12, 100.73, 9.96, -0.06, 0.03, 0.56, -0.83, 1, 0
109.99, 0.09, 0.21, 0.47, 0.12, -1.30, -9.91, 0.01, -0.00, -0.02, 32.00, 100.11, 101.74, 10.00, -0.06, 0.03, 0.56, -0.83, 1, 0
110.01, 0.09, 0.21, 0.47, 0.12, -1.30, -9.91, 0.01, -0.00, -0.02, 32.00, 100.11, 101.74, 10.00, -0.06, 0.03, 0.56, -0.83, 1, 0
110.03, 0.09, 0.21, 0.47, 0.13, -1.31, -9.89, 0.01, -0.00, -0.02, 32.00, 100.11, 101.74, 9.97, -0.06, 0.03, 0.56, -0.83, 1, 0
110.05, 0.09, 0.21, 0.47, 0.13, -1.31, -9.89, 0.01, -0.00, -0.02, 32.00, 100.11, 101.74, 9.97, -0.06, 0.03, 0.56, -0.83, 1, 0
110.07, 0.09, 0.21, 0.47, 0.11, -1.32, -9.91, 0.01, 0.00, -0.02, 32.00, 100.11, 101.74, 10.00, -0.06, 0.03, 0.56, -0.83, 1, 0
110.09, 0.09, 0.21, 0.47, 0.11, -1.32, -9.91, 0.01, 0.00, -0.02, 32.00, 100.11, 101.74, 10.00, -0.06, 0.03, 0.56, -0.83, 1, 0
110.11, 0.09, 0.21, 0.47, 0.13, -1.32, -9.92, 0.01, 0.00, -0.02, 32.00, 100.11, 101.74, 10.01, -0.06, 0.03, 0.56, -0.83, 1, 0
110.13, 0.09, 0.21, 0.47, 0.13, -1.32, -9.92, 0.01, 0.00, -0.02, 32.00, 100.11, 101.74, 10.01, -0.06, 0.03, 0.56, -0.83, 1, 0
110.15, 0.08, 0.20, 0.46, 0.14, -1.30, -9.89, 0.00, 0.00, -0.02, 32.00, 100.12, 100.73, 9.97, -0.06, 0.03, 0.56, -0.83, 1, 0
110.17, 0.08, 0.20, 0.46, 0.14, -1.30, -9.89, 0.00, 0.00, -0.02, 32.00, 100.12, 100.73, 9.97, -0.06, 0.03, 0.56, -0.83, 1, 0
110.19, 0.09, 0.22, 0.46, 0.12, -1.32, -9.91, 0.00, 0.00, -0.02, 32.00, 100.11, 101.32, 10.00, -0.06, 0.03, 0.56, -0.83, 1, 0
110.21, 0.09, 0.22, 0.46, 0.12, -1.32, -9.91, 0.00, 0.00, -0.02, 32.00, 100.11, 101.32, 10.00, -0.06, 0.03, 0.56, -0.83, 1, 0
110.23, 0.09, 0.22, 0.47, 0.12, -1.31, -9.89, 0.00, 0.00, -0.02, 32.00, 100.11, 101.74, 9.98, -0.06, 0.03, 0.56, -0.83, 1, 0
110.25, 0.09, 0.22, 0.47, 0.12, -1.31, -9.89, 0.00, 0.00, -0.02, 32.00, 100.11, 101.74, 9.98, -0.06, 0.03, 0.56, -0.83, 1, 0
110.27, 0.09, 0.21, 0.47, 0.13, -1.32, -9.90, 0.00, 0.00, -0.02, 32.00, 100.10, 102.66, 9.99, -0.06, 0.03, 0.56, -0.83, 1, 0
110.29, 0.09, 0.21, 0.47, 0.13, -1.32, -9.90, 0.00, 0.00, -0.02, 32.00, 100.10, 102.66, 9.99, -0.06, 0.03, 0.56, -0.83, 1, 0
110.31, 0.09, 0.21, 0.47, 0.13, -1.32, -9.88, 0.00, 0.00, -0.02, 32.00, 100.11, 101.32, 9.97, -0.06, 0.03, 0.56, -0.83, 1, 0
